size,scale,cond_input,cond_A_actual,cond_B_actual,fro_norm_A,fro_norm_B,max_A,max_B,eig_error,eig_error_relative,log_cond_A
100,0.01,1000000000000.0,999999459210.6946,1000003216782.4098,15289675656.748844,15289675656.748846,1054495063.5647984,1149706070.2218654,2506797.7077602134,2.972550343491686e-05,11.999999765138126
100,0.01,1000000000000.0,999999901700.7526,999999788068.1116,15289675656.748846,15289675656.748848,1277601121.8698885,1033847907.0848247,1304637.6656231387,1.2886356768240723e-05,11.999999957309177
100,0.01,1000000000000.0,999998743632.603,999997201914.605,15289675656.748848,15289675656.748854,1340503324.4946575,1382859384.7549675,667449.2174788772,9.129013274454739e-06,11.999999454366229
100,0.01,1000000000000.0,1000000033013.2123,999996160588.3364,15289675656.748846,15289675656.748854,950683124.8005631,1671857891.671378,2212285.332559384,3.312050543944356e-05,12.000000014337456
100,0.01,1000000000000.0,999997414525.4794,999994256952.6316,15289675656.748854,15289675656.748844,946795003.2624123,937711362.5593162,1091503.0579536913,1.0008263176133785e-05,11.99999887714123
100,0.01,1000000000000.0,1000001991257.9288,1000005793144.2849,15289675656.748838,15289675656.748848,964368277.5135335,1140461290.3027813,1613742.4235541683,2.0382724076444892e-05,12.000000864791469
100,0.01,1000000000000.0,1000001646084.3359,999992695170.3579,15289675656.748846,15289675656.748848,1274436163.9362276,1052677121.5786519,954322.1634352779,1.2070651811212771e-05,12.000000714884756
100,0.01,1000000000000.0,1000008113832.4153,999996803670.8849,15289675656.748842,15289675656.748844,1723070278.9660149,1168546538.5133958,1954662.082390538,1.4552750137896077e-05,12.00000352377835
100,1.0,1000000000000.0,999997046259.2434,1000008611735.3086,1528967565674.884,1528967565674.885,108536904076.46533,101114612936.80542,205655.90448809994,2.318203984008679e-06,11.999998717204793
100,1.0,1000000000000.0,1000001359215.6108,999998908323.2946,1528967565674.8848,1528967565674.885,140217491320.35782,121165937956.8659,330882.353865483,3.939775401253693e-06,12.000000590299438
100,1.0,1000000000000.0,1000001778990.0465,1000003578163.0461,1528967565674.8843,1528967565674.8848,105449506356.47983,114970607022.18654,189901.00255229202,2.25183695111703e-06,12.000000772604873
100,1.0,1000000000000.0,1000004415540.3842,1000004908240.7463,1528967565674.8848,1528967565674.8848,127760112186.98886,103384790708.48247,547188.323493581,5.404789066876908e-06,12.00000191764059
100,1.0,1000000000000.0,999996516706.0952,999995969467.7157,1528967565674.885,1528967565674.8855,134050332449.46574,138285938475.49673,137253.55869670503,1.8772776797374748e-06,11.999998487222044
100,1.0,1000000000000.0,999998242115.9767,999998401136.9329,1528967565674.8845,1528967565674.8855,95068312480.0563,167185789167.1378,252326.03133086266,3.777610831479301e-06,11.999999236559997
100,1.0,1000000000000.0,999997570424.9934,999995357604.0635,1528967565674.8855,1528967565674.8845,94679500326.24123,93771136255.93161,359830.38471997064,3.2993981776600582e-06,11.9999989448477
100,1.0,1000000000000.0,999996108978.2726,999997869400.8096,1528967565674.884,1528967565674.885,96436827751.35335,114046129030.27812,69816.20883281917,8.818372266518346e-07,11.999998310147447
100,1.0,1000000000000.0,1000001555202.1111,999997185246.0107,1528967565674.8845,1528967565674.8848,127443616393.62276,105267712157.86519,457723.83593389246,5.789449170100434e-06,12.00000067541517
100,1.0,1000000000000.0,1000006849575.7804,1000000218243.0703,1528967565674.8848,1528967565674.8848,172307027896.60147,116854653851.33957,727656.3380812646,5.417494630191633e-06,12.000002974722777
100,100.0,1000000000000.0,1000003143474.0621,999998819169.0183,152896756567488.4,152896756567488.47,10853690407646.533,10111461293680.543,216338.45282550112,2.438617489831481e-06,12.000001365191293
100,100.0,1000000000000.0,1000000548466.734,999999601252.6473,152896756567488.47,152896756567488.5,14021749132035.781,12116593795686.59,336059.1123504629,4.001392386816487e-06,12.00000023819601
100,100.0,1000000000000.0,999999021346.9039,1000005454194.4519,152896756567488.44,152896756567488.47,10544950635647.982,11497060702218.654,402535.5857779967,4.773233343137603e-06,11.999999574976153
100,100.0,1000000000000.0,999999987427.0288,999997939750.3265,152896756567488.47,152896756567488.44,12776011218698.887,10338479070848.246,530548.4443630715,5.240389760907795e-06,11.999999994539628
100,100.0,1000000000000.0,999996559714.3455,999999968839.3231,152896756567488.5,152896756567488.53,13405033244946.574,13828593847549.674,139454.86594883676,1.9073887111217656e-06,11.999998505900354
100,100.0,1000000000000.0,1000000433374.9266,1000001269973.8601,152896756567488.47,152896756567488.56,9506831248005.63,16718578916713.78,117616.68418308532,1.76085507098341e-06,12.000000188212299
100,100.0,1000000000000.0,999995104306.1671,999999346812.6514,152896756567488.53,152896756567488.47,9467950032624.123,9377113625593.16,612440.8468646378,5.615653241426326e-06,11.999997873821979
100,100.0,1000000000000.0,1000002990442.0262,1000000348109.4863,152896756567488.38,152896756567488.47,9643682775135.334,11404612903027.812,59302.84236012314,7.490468257801873e-07,12.00000129873053
100,100.0,1000000000000.0,1000001336205.8408,999997597711.948,152896756567488.44,152896756567488.5,12744361639362.275,10526771215786.52,285971.42266516207,3.617061264287858e-06,12.000000580306436
100,100.0,1000000000000.0,999996589939.7317,999996184532.9987,152896756567488.44,152896756567488.5,17230702789660.146,11685465385133.957,206772.1315966589,1.5394531447582026e-06,11.999998519027118
500,0.01,100.0,100.00000000000024,100.0,7.394214411566499,7.394214411566488,0.26626473663714195,0.27044463541991315,0.005415124926134153,2.6815022512371216e-05,2.000000000000001
500,0.01,100.0,100.00000000000004,100.00000000000016,7.394214411566487,7.394214411566491,0.2793613497654024,0.26743832019905195,0.0038082069277230986,1.8941246444857567e-05,2.0
